name,description,link_url,image_url,unique_id,manufacturer_id
Radiant LED 9-Light Flush Mount,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/radiant-led-9-light-flush-mount/SM369530CYBKGL,https://www.studiomlighting.com/products_main_image/SM369530CYBKGL.jpg,SM369530CYBKGL,1113
Radiant LED 12-Light Chandelier,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/radiant-led-12-light-chandelier/SM369536CYBKGL,https://www.studiomlighting.com/products_main_image/SM369536CYBKGL.jpg,SM369536CYBKGL,1113
Radiant LED 9-Light Chandelier,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/radiant-led-9-light-chandelier/SM369535CYBKGL,https://www.studiomlighting.com/products_main_image/SM369535CYBKGL.jpg,SM369535CYBKGL,1113
Radiant LED 3-Light Bath Vanity,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/radiant-led-3-light-bath-vanity/SM369532CYBKGL,https://www.studiomlighting.com/products_main_image/SM369532CYBKGL.jpg,SM369532CYBKGL,1113
Radiant LED 5-Light Bath Vanity,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/radiant-led-5-light-bath-vanity/SM369533CYBKGL,https://www.studiomlighting.com/products_main_image/SM369533CYBKGL.jpg,SM369533CYBKGL,1113
Radiant LED 7-Light Bath Vanity,"Piastra style glass diffuses integrated LED to shimmer radiantly. Suspended on a Black frame with Gold Leaf accents, this perfect blend of contemporary and traditional design adds glamour to a broad spectrum of
read more...",https://www.studiomlighting.com/product/indoor-lighting/bath/radiant-led-7-light-bath-vanity/SM369534CYBKGL,https://www.studiomlighting.com/products_main_image/SM369534CYBKGL.jpg,SM369534CYBKGL,1113
Penrose 18'' LED Sconce,"A cubist work of art, the Penrose collection carefully calculates the structural form of a cube space when corners do not meet. This tracery of this shape is emphasized by its dedicated LED light source housed
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/penrose-18--led-sconce/SM251260BK,https://www.studiomlighting.com/products_main_image/SM251260BK.jpg,SM251260BK,1113
Penrose 24'' LED Sconce,"A cubist work of art, the Penrose collection carefully calculates the structural form of a cube space when corners do not meet. This tracery of this shape is emphasized by its dedicated LED light source housed
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/penrose-24--led-sconce/SM251263BK,https://www.studiomlighting.com/products_main_image/SM251263BK.jpg,SM251263BK,1113
Penrose LED Linear LED Pendant,"A cubist work of art, the Penrose collection carefully calculates the structural form of a cube space when corners do not meet. This tracery of this shape is emphasized by its dedicated LED light source housed
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/penrose-led-linear-led-pendant/SM251266BK,https://www.studiomlighting.com/products_main_image/SM251266BK.jpg,SM251266BK,1113
Penrose 18 LED Pendant,"A cubist work of art, the Penrose collection carefully calculates the structural form of a cube space when corners do not meet. This tracery of this shape is emphasized by its dedicated LED light source housed
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/penrose-18-led-pendant/SM251261BK,https://www.studiomlighting.com/products_main_image/SM251261BK.jpg,SM251261BK,1113
